Pagina,Views,Uniche,Tempo,Entrate,Rimbalzo,uscita,Valore,Author,title,Date
/innovazione/tecnologia/da-novembre-instagram-e-facebook-a-pagamento-arrivano-in-europa-quanto-costeranno/,128333,121635,"251,09",120836,"53,40%","93,99%","0,00",Valerio Berra,"Da novembre Instagram e Facebook a pagamento arrivano in Europa, quanto costano",2023-10-30T17:13:49+01:00
/innovazione/tecnologia/quanto-guadagnano-dai-loro-video-i-the-borderline-gli-youtuber-dellincidente-in-lamborghini/,128202,114133,"287,33",112477,"55,82%","87,05%","0,00",Valerio Berra,"Quanto guadagnano dai loro video i The Borderline, gli youtuber dell’incidente in Lamborghini",2023-06-16T11:12:50+02:00
/innovazione/tecnologia/cosa-cambiera-per-i-clienti-di-intesa-sanpaolo-con-il-trasferimento-a-isybank/,126245,115002,"334,78",109144,"55,84%","87,76%","0,00",Elisabetta Rosso,Cosa cambierà per i clienti di Intesa Sanpaolo con il trasferimento a Isybank,2023-10-06T18:37:39+02:00
/innovazione/tecnologia/il-bus-che-trasporta-solo-cani-sta-conquistando-tiktok-il-conducente-non-riesco-a-credere-che-sia-un-lavoro/,125912,102573,"190,91",101204,"75,65%","80,50%","0,00",Elisabetta Rosso,"Il bus che trasporta solo cani sta conquistando TikTok, il conducente: “Non riesco a credere che sia un lavoro”",2023-01-11T11:59:29+01:00
/innovazione/scienze/perche-il-caldo-aumenta-la-probabilita-di-essere-morsi-da-un-serpente/,125881,113163,"247,40",112108,"70,92%","88,09%","0,00",Valeria Aiello,Perché il caldo aumenta la probabilità di essere morsi da un serpente,2023-07-20T09:49:03+02:00
/innovazione/tecnologia/lintelligenza-artificiale-svela-tutto-lo-sfondo-della-gioconda-ma-il-risultato-non-piace-a-nessuno/,124722,115976,"314,91",111515,"67,39%","88,82%","0,00",Elisabetta Rosso,L’intelligenza artificiale svela tutto lo sfondo della Gioconda ma il risultato non piace a nessuno,2023-06-01T14:12:04+02:00
/innovazione/scienze/strage-di-maiali-pesci-conigli-e-altri-animali-in-cina-cotti-vivi-dal-caldo-estremo/,121934,113828,"308,31",112683,"73,23%","91,83%","0,00",Andrea Centini,"Strage di maiali, pesci, conigli e altri animali in Cina: “cotti vivi” dal caldo estremo",2023-06-03T14:27:13+02:00
/innovazione/scienze/gemello-parassita-estratto-dal-cervello-di-una-bambina-di-un-anno-il-caso-di-fetus-in-feto/,121358,105950,"276,57",103045,"68,79%","84,72%","0,00",Andrea Centini,Gemello “parassita” estratto dal cervello di una bambina di un anno: il caso di Fetus in fetu,2023-03-09T10:23:11+01:00
/innovazione/scienze/macchia-solare-diventa-4-volte-piu-grande-in-due-giorni-rischio-brillamento-estremo-verso-la-terra/,119747,107871,"282,80",105411,"59,81%","86,35%","0,00",Andrea Centini,Macchia solare diventa 4 volte più grande in due giorni: rischio brillamento estremo verso la Terra,2023-12-21T12:47:36+01:00
/innovazione/scienze/quanto-spesso-dovresti-fare-la-doccia-e-cosa-succede-se-ci-laviamo-troppo-o-troppo-poco/,117490,106199,"272,71",103595,"59,27%","88,84%","0,00",Valeria Aiello,Quanto spesso dovresti fare la doccia e cosa succede se ci laviamo troppo (o troppo poco),2023-07-25T09:43:50+02:00
/innovazione/tecnologia/cosa-centra-elon-musk-nel-caso-del-sottomarino-disperso-e-cosa-puo-fare-per-salvarlo/,114772,103716,"309,95",101451,"58,24%","87,01%","0,00",Valerio Berra,Cosa c’entra Elon Musk nel caso del sottomarino disperso (e cosa può fare per salvarlo),2023-06-20T15:33:21+02:00
/innovazione/scienze/svelato-il-segreto-della-donna-che-non-prova-dolore-ansia-e-paura-possibili-terapie-rivoluzionarie/,114763,106245,"281,72",103224,"73,22%","90,22%","0,00",Andrea Centini,"Svelato il segreto della donna che non prova dolore, ansia e paura: possibili terapie rivoluzionarie",2023-06-01T08:48:05+02:00
/innovazione/tecnologia/perche-due-milioni-di-clienti-di-intesa-sanpaolo-verranno-trasferiti-su-isybank/,113030,102924,"321,16",98513,"57,55%","88,29%","0,00",Elisabetta Rosso,Perché due milioni di clienti di Intesa Sanpaolo verranno trasferiti su Isybank,2023-10-04T17:38:34+02:00
/innovazione/scienze/scimmia-chimera-con-dita-luminose-e-occhi-brillanti-fatta-nascere-in-cina-e-vissuta-solo-10-giorni/,112966,103977,"240,58",102642,"75,83%","89,24%","0,00",Andrea Centini,Scimmia chimera con dita luminose e occhi brillanti fatta nascere in Cina: è vissuta solo 10 giorni,2023-11-09T18:27:21+01:00
/innovazione/tecnologia/i-the-borderline-non-potranno-piu-guadagnare-dal-loro-canale-youtube-cosa-ha-deciso-la-piattaforma/,112458,103166,"279,24",102409,"54,67%","90,04%","0,00",Valerio Berra,"I The Borderline non potranno più guadagnare dal loro canale YouTube, cosa ha deciso la piattaforma",2023-06-19T20:44:05+02:00
/innovazione/scienze/primo-caso-mortale-di-ameba-mangia-cervello-in-corea-del-sud-il-paziente-aveva-sintomi-da-meningite/,112309,104953,"204,02",103509,"80,40%","92,21%","0,00",Andrea Centini,Primo caso mortale di ameba mangia-cervello in Corea del Sud: il paziente aveva sintomi da meningite,2023-01-02T09:14:57+01:00
/innovazione/tecnologia/intesa-sanpaolo-down-oggi-bloccati-i-servizi-della-banca-cosa-sta-succedendo/,111569,98387,"179,93",97832,"57,71%","87,23%","0,00",Elisabetta Rosso,"Intesa Sanpaolo down, problemi rientrati su app e home baking: cos’è successo",2023-12-22T10:06:07+01:00
/innovazione/tecnologia/libero-e-virgilio-mail-down-anche-oggi-la-causa-dei-problemi-quando-saranno-risolti-e-i-reclami/,111501,103423,"257,20",100892,"55,13%","90,85%","0,00",Valerio Berra,Libero Mail sta tornando a funzionare: cosa succede adesso e come fare reclamo,2023-01-26T15:06:18+01:00
/innovazione/tecnologia/buona-epifania-2023-immagini-divertenti-e-gif-gratis-per-gli-auguri-alla-befana/,111441,89296,"242,17",88653,"64,56%","79,34%","0,00",Redazione Innovazione,"Buona Epifania 2023, immagini divertenti e Gif gratis per gli auguri alla Befana",2023-01-05T18:00:21+01:00
/innovazione/scienze/chatgpt-trova-la-diagnosi-per-un-bambino-che-stava-male-da-3-anni-era-stato-visitato-da-17-medici/,111102,101346,"341,71",100154,"65,94%","89,17%","0,00",Andrea Centini,ChatGPT trova la diagnosi per un bambino che stava male da 3 anni: era stato visitato da 17 medici,2023-09-14T16:34:11+02:00
/innovazione/tecnologia/dopo-il-down-libero-mail-apre-ai-rimborsi-per-gli-utenti-ecco-cosa-fare-per-averli/,107930,100468,"240,13",98226,"63,59%","91,26%","0,00",Valerio Berra,"Dopo il down, Libero Mail apre ai rimborsi per gli utenti: ecco cosa fare per averli",2023-02-02T17:04:19+01:00
/innovazione/scienze/isla-la-bimba-prodigio-col-qi-da-genio-a-soli-2-anni-e-entrata-nel-mensa-la-piu-giovane-di-sempre/,107537,99205,"270,61",97298,"74,69%","90,88%","0,00",Andrea Centini,"Isla, la bimba prodigio col QI da genio: a soli 2 anni è entrata nel Mensa, la più giovane di sempre",2023-12-04T11:24:38+01:00
/innovazione/tecnologia/abbiamo-sentito-delle-voci-le-strane-registrazioni-delle-sonde-lanciate-nella-stratosfera/,106142,98774,"307,17",96529,"69,29%","89,91%","0,00",Elisabetta Rosso,“Abbiamo sentito delle voci”: le strane registrazioni delle sonde lanciate nella stratosfera,2023-05-12T17:34:34+02:00
/innovazione/scienze/come-riconoscere-le-cimici-dei-letti-dove-si-nascondono-e-come-eliminarle-in-casa/,105427,96628,"350,31",95475,"63,68%","90,70%","0,00",Andrea Centini,Come riconoscere le cimici dei letti: dove si nascondono e come eliminarle in casa,2023-10-12T19:09:57+02:00
/innovazione/tecnologia/instagram-e-facebook-diventano-a-pagamento-quanto-costa-verificare-laccount-con-la-spunta-blu/,104411,99200,"246,58",98008,"54,84%","93,84%","0,00",Valerio Berra,Facebook e Instagram a pagamento: quanto costa la spunta blu per verificare l’account,2023-02-23T11:27:01+01:00
/innovazione/tecnologia/il-guru-delle-criptovalute-satto-perde-in-diretta-870-000-dollari-la-sua-reazione-davanti-ai-fan/,102883,95892,"266,10",94726,"65,95%","92,05%","0,00",Elisabetta Rosso,Il guru delle criptovalute Satto perde in diretta 870.000 dollari: la sua reazione davanti ai fan,2023-03-17T17:43:02+01:00
/innovazione/tecnologia/perche-tiktok-ha-bloccato-laccount-di-monica-poli-la-donna-che-urla-attenzione-pickpockets/,102714,95419,"249,34",93776,"77,54%","91,22%","0,00",Valerio Berra,"Perché TikTok ha bloccato l’account di Monica Poli, la donna che urla “Attenzione Pickpockets”",2023-10-16T17:57:35+02:00
/innovazione/tecnologia/oggi-i-primi-trasferimenti-a-isybank-da-intesa-sanpaolo-cosa-cambia-per-iban-e-carte/,102440,88754,"270,02",86743,"51,90%","81,70%","0,00",Valerio Berra,Dal 16 ottobre i primi trasferimenti a Isybank da Intesa Sanpaolo: cosa cambia per Iban e carte,2023-10-16T19:49:10+02:00
/innovazione/tecnologia/buon-santo-stefano-2023-immagini-e-gif-per-gli-auguri-del-26-dicembre/,101329,83500,"194,76",82963,"56,49%","81,59%","0,00",Redazione Innovazione,"Buon Santo Stefano 2023, immagini e Gif per gli auguri del 26 dicembre",2023-12-26T06:04:05+01:00
/innovazione/scienze/ridurre-un-amminoacido-nella-dieta-dei-topi-allunga-la-vita-del-33-forse-funziona-anche-nelluomo/,101053,91836,"251,44",91299,"64,72%","89,53%","0,00",Andrea Centini,Ridurre un amminoacido nella dieta dei topi allunga la vita del 33%: forse funziona anche nell’uomo,2023-11-27T20:03:43+01:00
/innovazione/scienze/luna-piena-oggi-1-agosto-2023-a-che-ora-vedere-la-superluna-dello-storione-e-perche-si-chiama-cosi/,100989,91450,"346,43",90802,"59,09%","89,86%","0,00",Andrea Centini,"Luna Piena oggi 1 agosto 2023, a che ora vedere la Superluna dello Storione e perché si chiama così",2023-08-01T06:01:21+02:00
/innovazione/scienze/splendida-collana-doro-di-un-passeggero-del-titanic-scoperta-nei-pressi-del-relitto/,98508,86529,"245,44",85045,"68,54%","85,63%","0,00",Andrea Centini,Splendida collana d’oro di un passeggero del Titanic scoperta nei pressi del relitto,2023-05-30T12:40:00+02:00
/innovazione/tecnologia/quando-tornano-a-funzionare-libero-e-virgilio-non-ci-saranno-rimborsi-problemi-stanno-rientrando/,98367,90447,"277,96",85531,"57,45%","89,00%","0,00",Elisabetta Rosso,"Quando tornano a funzionare Libero e Virgilio: “Non ci saranno rimborsi, riceviamo ancora segnalazioni”",2023-06-16T16:15:18+02:00
/innovazione/scienze/cose-lo-stretto-di-messina-come-si-e-formato-e-perche-e-complesso-costruirci-un-ponte-sopra/,98195,82770,"314,53",82182,"68,86%","83,51%","0,00",Andrea Centini,"Cos’è lo Stretto di Messina, come si è formato e perché è complesso costruirci un ponte sopra",2023-03-24T17:48:06+01:00
/innovazione/tecnologia/quasi-100-anni-fa-guglielmo-marconi-aveva-previsto-una-cosa-che-ora-usiamo-tutti-i-giorni/,97108,89072,"267,70",88362,"77,52%","90,77%","0,00",Valerio Berra,Quasi 100 anni fa Guglielmo Marconi aveva previsto una cosa che ora usiamo tutti i giorni,2023-12-06T17:57:03+01:00
/innovazione/tecnologia/un-robot-inietta-lo-sperma-e-nascono-due-bambini-inizia-cosi-la-rivoluzione-delle-nascite/,96998,90390,"288,19",88475,"69,86%","91,54%","0,00",Elisabetta Rosso,“Un robot inietta lo sperma e nascono due bambini”: inizia così la rivoluzione delle nascite,2023-05-02T14:14:36+02:00
/innovazione/scienze/la-semaglutide-il-farmaco-miracoloso-per-perdere-peso-ha-anche-effetti-anti-cancro-lo-studio/,96467,87986,"233,76",85353,"65,45%","89,38%","0,00",Andrea Centini,"La semaglutide, il farmaco “miracoloso” per perdere peso, ha anche effetti anti cancro: lo studio",2023-05-12T10:40:23+02:00
/innovazione/scienze/nuova-pillola-anti-obesita-sicura-e-molto-efficace-eliminato-fino-al-13-del-peso-in-6-mesi/,93050,84568,"294,51",83303,"62,98%","89,16%","0,00",Andrea Centini,Nuova pillola anti obesità sicura e molto efficace: eliminato fino al 13% del peso in 6 mesi,2023-09-09T11:42:36+02:00
/innovazione/scienze/cose-lidrogeno-bianco-e-perche-il-giacimento-scoperto-in-francia-puo-servire-a-salvare-il-pianeta/,92284,83303,"305,61",81683,"73,27%","86,75%","0,00",Valeria Aiello,Cos’è l’idrogeno bianco e perché il giacimento scoperto in Francia può servire a salvare il pianeta,2023-10-30T17:05:48+01:00
/innovazione/scienze/primo-morto-in-europa-a-causa-della-droga-zombie-cose-la-xilazina-e-quali-sono-le-conseguenze/,92103,86799,"295,97",83848,"61,23%","90,21%","0,00",Andrea Centini,Primo morto in Europa a causa della “droga zombie”: cos’è la xilazina e quali sono le conseguenze,2023-05-29T14:56:57+02:00
/innovazione/scienze/la-balena-spia-russa-e-arrivata-lungo-le-coste-svedesi-e-gli-scienziati-non-sanno-perche/,92059,86427,"316,26",83724,"71,20%","91,29%","0,00",Andrea Centini,La “balena spia russa” è arrivata in Svezia e gli scienziati non sanno perché,2023-05-30T15:41:55+02:00
/innovazione/scienze/,91512,57140,"180,16",44159,"63,05%","46,53%","0,00",-,-,-
/innovazione/scienze/scoperte-due-specie-di-uccelli-velenosi-la-loro-arma-e-una-potentissima-neurotossina/,91279,84204,"280,64",82269,"75,96%","90,31%","0,00",Andrea Centini,Scoperte due specie di uccelli velenosi: la loro arma è una potentissima neurotossina,2023-04-04T12:31:19+02:00
/innovazione/tecnologia/le-turbolenze-possono-far-cadere-un-aereo-cosa-dicono-i-piloti/,91206,84279,"321,07",83598,"58,74%","90,82%","0,00",Valerio Berra,Le turbolenze possono far cadere un aereo? Cosa dicono i piloti,2023-09-01T09:59:39+02:00
/innovazione/tecnologia/titanic-dopo-oltre-100-anni-le-nuove-immagini-del-relitto-svelano-i-segreti-del-naufragio/,91134,81039,"268,49",79700,"60,01%","87,25%","0,00",Elisabetta Rosso,Titanic: dopo oltre 100 anni le nuove immagini del relitto svelano i segreti del naufragio,2023-05-17T11:07:50+02:00
/innovazione/scienze/cosa-sappiamo-dello-scienziato-al-centro-dello-scandalo-dei-bambini-geneticamente-modificati/,90645,83821,"219,09",81118,"80,54%","89,02%","0,00",Valeria Aiello,Cosa sappiamo dello scienziato al centro dello scandalo sui bambini geneticamente modificati,2023-02-04T13:22:10+01:00
/innovazione/scienze/restano-poche-ore-di-ossigeno-sul-titan-come-reagisce-il-corpo-umano-quando-scarseggia/,89141,81270,"427,52",77977,"42,93%","85,16%","0,00",Andrea Centini,Restano poche ore di ossigeno sul Titan: come reagisce il corpo umano quando scarseggia,2023-06-21T18:47:26+02:00
/innovazione/scienze/lumanita-a-un-passo-da-uninevitabile-correzione-della-popolazione-cose-e-cosa-ci-aspetta/,88632,79149,"370,54",76763,"60,10%","85,30%","0,00",Andrea Centini,L’umanità a un passo da un’inevitabile “correzione della popolazione”: cos’è e cosa ci aspetta,2023-08-18T11:23:26+02:00
/innovazione/tecnologia/la-nasa-svela-cosa-ha-trovato-nei-frammenti-dellasteroide-bennu-e-bellissimo/,88034,79288,"300,82",78376,"62,78%","87,85%","0,00",Valerio Berra,La Nasa svela cosa ha trovato nei frammenti dell’asteroide Bennu: “È bellissimo”,2023-10-11T18:32:38+02:00
/innovazione/tecnologia/buona-vigilia-di-natale-2023-immagini-e-gif-divertenti-da-inviare-il-24-dicembre/,87893,72948,"230,18",67462,"46,76%","78,87%","0,00",Redazione Innovazione,"Buona Vigilia di Natale 2023, immagini e Gif divertenti da inviare il 24 dicembre",2023-12-23T16:01:42+01:00
/innovazione/tecnologia/ora-possiamo-collegare-whatsapp-al-nostro-indirizzo-mail-come-attivare-la-nuova-funzione/,87392,80810,"249,08",80273,"36,25%","91,03%","0,00",Elisabetta Rosso,Ora possiamo collegare WhatsApp al nostro indirizzo mail: come attivare la nuova funzione,2023-11-22T19:49:54+01:00
/innovazione/tecnologia/ora-sappiamo-cose-questo-oggetto-misterioso-arrivato-sulle-spiagge-dellaustralia/,87355,81369,"223,02",80402,"66,78%","91,26%","0,00",Valerio Berra,Ora sappiamo cos’è l’oggetto misterioso arrivato sulle spiagge dell’Australia,2023-07-31T18:58:59+02:00
/innovazione/OLD_scienze.fanpage.it/perche-ci-sono-sagome-di-uccelli-neri-disegnate-sui-vetri-delle-autostrade/p9/,87191,83848,"252,69",83828,"48,90%","96,00%","0,00",-,-,-
/innovazione/scienze/perche-e-pericoloso-bere-lacqua-del-mare-e-usarla-per-condire-e-cucinare/,87130,81141,"289,54",80602,"45,59%","91,75%","0,00",Andrea Centini,Perché è pericoloso bere l’acqua del mare e usarla per condire e cucinare,2023-07-13T15:27:53+02:00
/innovazione/tecnologia/il-nuovo-pianeta-abitabile-che-elon-musk-vorrebbe-colonizzare-come-e-fatto-e-quando-dista-dalla-terra/,86682,77990,"344,33",76676,"60,78%","88,14%","0,00",Elisabetta Rosso,Il nuovo pianeta abitabile che Elon Musk vorrebbe colonizzare: come è fatto e quanto dista dalla Terra,2023-06-14T11:42:24+02:00
/innovazione/scienze/quali-sono-i-sintomi-di-covid-della-variante-eris-dominante-in-italia/,86309,80404,"263,60",78949,"49,72%","91,70%","0,00",Valeria Aiello,Quali sono i sintomi di Covid della variante Eris dominante in Italia,2023-12-07T17:01:36+01:00
/innovazione/scienze/galleria-adige-garda-cose-lopera-che-salva-verona-dalla-piena-del-fiume/,85703,71959,"241,06",71612,"67,14%","82,93%","0,00",Valeria Aiello,"Galleria Adige-Garda, cos’è l’opera che salva Verona dalla piena del fiume",2023-11-03T18:22:10+01:00
/innovazione/scienze/il-nucleo-della-terra-si-e-forse-fermato-esperto-ingv-spiega-a-fanpage-possibili-effetti-e-dinamica/,85480,78225,"298,28",77106,"78,90%","90,17%","0,00",Andrea Centini,Il nucleo della Terra si è forse fermato: esperto INGV spiega a Fanpage possibili effetti e dinamica,2023-01-26T17:08:09+01:00
/innovazione/tecnologia/buona-festa-dellimmacolata-2023-immagini-e-gif-per-gli-auguri-dell8-dicembre/,84726,70868,"215,99",70604,"45,84%","82,92%","0,00",Redazione Innovazione,Buona festa dell’Immacolata 2023: immagini e Gif per gli auguri dell’8 dicembre,2023-12-08T06:02:45+01:00
/innovazione/tecnologia/lei-si-chiama-claudia-vende-le-sue-foto-nuda-su-internet-ma-non-e-mai-esistita/,84518,77373,"197,52",75100,"57,98%","89,14%","0,00",Valerio Berra,"Questa ragazza si chiama Claudia, vende le sue foto nuda su internet ma non è mai esistita",2023-04-14T16:26:51+02:00
/innovazione/tecnologia/libero-mail-e-virgilio-ancora-in-down-oggi-19-giugno-perche-le-mail-non-arrivano/,84263,77945,"376,92",77507,"45,26%","91,58%","0,00",Valerio Berra,"Libero Mail e Virgilio ancora in down oggi 19 giugno, perché le mail non arrivano",2023-06-19T08:49:46+02:00
/innovazione/tecnologia/la-storia-dellinfluencer-scoperta-mentre-finge-di-raccogliere-i-rifiuti-solo-per-fare-un-video/,83850,76409,"229,06",74501,"74,70%","88,99%","0,00",Valerio Berra,La storia dell’influencer che finge di raccogliere i rifiuti in spiaggia solo per fare un video,2023-07-13T18:31:28+02:00
/innovazione/scienze/bambino-vampiro-sepolto-e-bloccato-al-suolo-con-un-lucchetto-per-impedirne-il-risveglio/,83238,73763,"207,32",70041,"56,98%","85,04%","0,00",Andrea Centini,Bambino “vampiro” sepolto e bloccato al suolo con un lucchetto per impedirne il risveglio,2023-08-11T15:14:21+02:00
