Pagina;Views;Uniche;Tempo;Entrate;Rimbalzo;uscita;Valore
/innovazione/scienze/nuove-prove-indicano-che-un-prodotto-chimico-puo-essere-la-causa-del-parkinson/;79297;71738;218,66;70793;73,77%;88,40%;0,00
/innovazione/tecnologia/uno-youtuber-spende-40-000-dollari-per-un-iphone-sigillato-del-2007-ma-poi-lo-apre-in-video/;79269;73693;293,01;72505;58,29%;91,28%;0,00
/innovazione/scienze/come-riconoscere-una-vipera-come-comportarsi-e-cosa-fare-se-ti-morde/;79135;68106;340,37;67680;61,03%;85,27%;0,00
/innovazione/scienze/eclissi-lunare-e-luna-piena-dei-fiori-oggi-5-maggio-2023-a-che-ora-e-dove-vederla-in-italia/;77781;70120;313,68;69358;57,21%;89,34%;0,00
/innovazione/scienze/pensavo-di-essere-un-uomo-finche-non-e-cresciuto-il-seno-emma-racconta-la-sua-incredibile-storia/;77525;71133;267,46;70054;82,63%;89,87%;0,00
/innovazione/shopping-news/migliori-scope-elettriche-senza-filo-settembre-2023-la-classifica-dei-modelli-piu-potenti-con-prezzi-e-marche/;77337;68910;495,86;68240;51,14%;87,96%;0,00
/innovazione/scienze/scoperto-un-nuovo-stato-della-materia-era-nascosto-nel-mondo-quantistico/;77304;69926;334,01;68202;62,20%;87,53%;0,00
/innovazione/tecnologia/i-lavori-di-neom-sono-cominciati-davvero-come-sara-la-citta-del-futuro-costruita-nel-deserto-arabo/;77272;70178;297,47;69232;73,17%;88,90%;0,00
/innovazione/scienze/ose-il-laparocele-incarcerato-che-ha-colpito-papa-francesco-e-in-cosa-consiste-la-laparotomia/;76816;68287;235,74;67822;71,68%;87,80%;0,00
/innovazione/tecnologia/buon-25-aprile-2023-immagini-e-gif-da-inviare-gratis-per-la-festa-della-liberazione/;76793;63033;233,47;62732;61,26%;81,36%;0,00
/innovazione/scienze/perche-per-colpa-di-un-veliero-litalia-da-ieri-e-piu-corta-di-un-metro/;76704;71150;264,01;70487;64,04%;91,45%;0,00
/innovazione/tecnologia/buona-festa-della-donna-2023-immagini-e-gif-per-gli-auguri-dell8-marzo/;76677;62625;260,96;62325;61,88%;80,99%;0,00
/innovazione/scienze/lampo-di-raggi-gamma-colpisce-la-terra-e-altera-la-ionosfera-aveva-viaggiato-per-2-miliardi-di-anni/;76411;69474;296,44;68515;65,63%;86,88%;0,00
/innovazione/scienze/cose-il-neuroma-di-morton-la-condizione-di-cui-e-affetta-giulia-de-lellis/;75824;72000;277,96;70254;58,80%;92,76%;0,00
/innovazione/scienze/spettacolare-eclissi-di-luna-sabato-28-ottobre-2023-a-che-ora-e-come-vederla-dallitalia/;75657;68202;245,59;67370;63,26%;88,59%;0,00
/innovazione/scienze/quasi-1000-uccelli-morti-dopo-lo-schianto-contro-un-edificio-scienziati-attirati-dalle-luci/;73968;65596;154,72;65266;65,57%;87,33%;0,00
/innovazione/scienze/cane-inseguito-finisce-in-un-fiume-pieno-di-coccodrilli-invece-di-divorarlo-lo-scortano-a-riva/;73313;66787;245,83;65828;74,39%;89,90%;0,00
/innovazione/scienze/qual-e-la-causa-del-terremoto-in-marocco-e-quali-sono-i-rischi-per-litalia/;72538;63850;321,15;63200;52,65%;86,55%;0,00
/innovazione/tecnologia/come-creare-una-locandina-di-disney-pixar-con-lintelligenza-artificiale/;72288;61573;319,66;61389;31,51%;83,55%;0,00
/innovazione/scienze/le-piante-urlano-quando-vengono-tagliate-ora-puoi-ascoltarle-in-un-file-mp3/;72125;66208;272,50;64182;68,56%;88,60%;0,00
/innovazione/tecnologia/elon-musk-e-il-rapporto-con-la-figlia-odia-i-ricchi-non-mi-ha-mai-parlato-della-sua-transizione/;72040;66676;308,86;65654;61,53%;90,91%;0,00
/innovazione/tecnologia/buona-domenica-delle-palme-2023-le-immagini-piu-belle-per-gli-auguri-il-2-aprile/;71497;59040;221,96;58863;57,95%;82,30%;0,00
/innovazione/tecnologia/abbiamo-risolto-tutte-le-tracce-della-maturita-2023-con-chatgpt-e-questo-e-un-problema/;71492;64191;325,54;62786;55,03%;87,57%;0,00
/innovazione/scienze/due-pesticidi-dietro-il-preoccupante-crollo-degli-spermatozoi-in-50-anni-luomo-ne-ha-perso-il-51/;71449;65665;239,10;64963;78,05%;89,69%;0,00
/innovazione/scienze/risolto-il-mistero-delle-piccole-sfere-metalliche-trovate-nelloceano-pacifico-hanno-origini-extrasolari/;71309;65833;273,72;65168;68,57%;90,32%;0,00
/innovazione/tecnologia/it-alert-oggi-lsms-di-test-del-sistema-di-allarme-pubblico-in-campania-friuli-venezia-giulia-e-marche/;71284;63381;200,50;62350;48,01%;82,20%;0,00
/innovazione/scienze/cose-lavanzato-sistema-darma-skynex-fornito-allucraina-e-costruito-in-italia-vicino-roma/;71095;63411;349,96;62640;62,62%;88,13%;0,00
/innovazione/tecnologia/;70164;44047;178,46;32491;70,30%;47,04%;0,00
/innovazione/scienze/come-ridurre-linvecchiamento-e-mantenersi-giovani-e-in-salute-ecco-le-8-mosse-che-allungano-la-vita/;70113;62789;229,13;61967;78,28%;88,07%;0,00
/innovazione/scienze/questa-modifica-al-sistema-solare-puo-espellere-la-terra-nello-spazio-profondo-e-annientarci/;69939;64099;278,35;61731;76,27%;87,92%;0,00
/innovazione/tecnologia/abbiamo-chiesto-allintelligenza-artificiale-di-immaginare-i-volti-dei-piu-grandi-personaggi-storici/;69637;60990;211,02;58951;63,71%;85,23%;0,00
/innovazione/scienze/questa-sera-la-luna-sara-accompagnata-da-un-gioiello-luminoso-giove-a-che-ora-vederli-nel-cielo/;69388;62765;190,24;62053;63,99%;88,49%;0,00
/innovazione/scienze/addio-insulina-tutti-i-giorni-basta-una-volta-alla-settimana-con-nuova-molecola-svolta-epocale/;69260;61118;262,43;60561;67,57%;87,26%;0,00
/innovazione/scienze/in-italia-300mila-cinghiali-uccisi-ogni-anno-ma-le-fucilate-li-fanno-solo-aumentare-e-diffondere/;69251;62257;243,13;60799;80,01%;87,24%;0,00
/innovazione/tecnologia/lapp-di-temu-e-in-realta-un-virus-che-ruba-tutti-i-dati-cosa-sappiamo-del-nuovo-amazon-cinese/;69131;63238;392,95;62127;46,50%;89,49%;0,00
/innovazione/scienze/gli-uccelli-giovani-non-nutrono-gli-anziani-per-aiutarli-la-spiegazione-spietata-del-video-virale/;68950;59846;239,77;57437;68,98%;84,23%;0,00
/innovazione/tecnologia/come-funziona-il-trucco-di-google-per-pagare-meno-i-voli/;68934;64221;328,10;63177;47,11%;92,17%;0,00
/innovazione/scienze/tempesta-geomagnetica-prevista-tra-il-19-e-20-gennaio-flusso-di-vento-solare-diretto-verso-la-terra/;68375;62895;206,08;61960;67,99%;90,33%;0,00
/innovazione/scienze/un-comune-dolcificante-puo-provocare-danni-al-dna-secondo-un-studio-esperta-smettete-di-usarlo/;67918;61703;244,34;60607;72,65%;88,89%;0,00
/innovazione/scienze/un-uomo-e-stato-infettato-dal-fungo-del-mal-del-piombo-delle-piante-e-il-primo-caso-noto-al-mondo/;67211;60893;231,97;59191;72,07%;87,60%;0,00
/innovazione/scienze/come-sopravvivere-al-morso-di-un-serpente-o-meglio-evitarne-uno/;66870;60224;270,83;58851;70,71%;88,02%;0,00
/innovazione/tecnologia/facebook-e-instagram-a-pagamento-in-italia-quanto-costano-le-spunte-blu-e-come-comprarle/;66653;63540;276,28;63238;51,77%;94,11%;0,00
/innovazione/scienze/quali-sono-i-nuovi-sintomi-covid-della-variante-arturo-arrivata-in-italia/;66230;60627;303,40;59004;51,25%;89,28%;0,00
/innovazione/tecnologia/intesa-sanpaolo-cambia-idea-ora-ce-un-modo-per-fermare-il-passaggio-a-isybank/;66230;59082;277,12;57830;45,01%;86,47%;0,00
/innovazione/tecnologia/quali-sono-i-piani-tariffari-di-isybank-e-come-cambiano-i-costi-dopo-il-passaggio-da-intesa-sanpaolo/;66039;58588;310,85;54758;58,37%;83,94%;0,00
/innovazione/tecnologia/la-madre-di-elon-musk-svela-i-segreti-del-figlio-in-un-libro-una-volta-mi-ha-fatto-dormire-nel-suo-garage/;65688;60039;232,51;58676;84,96%;89,32%;0,00
/innovazione/tecnologia/a-quale-temperatura-impostare-il-condizionatore-in-estate/;65495;59548;218,84;57405;67,66%;88,25%;0,00
/innovazione/tecnologia/un-drone-guidato-dallintelligenza-artificiale-ha-deciso-di-uccidere-il-suo-stesso-operatore/;65078;61385;332,37;59864;65,55%;90,90%;0,00
/innovazione/scienze/dispositivo-rileva-il-sesso-dallodore-delle-uova-salvera-miliardi-di-pulcini-dalla-triturazione/;65035;60805;304,48;58724;71,16%;91,02%;0,00
/innovazione/scienze/scienziati-ringiovaniscono-topi-in-laboratorio-cosi-hanno-invertito-il-processo-di-invecchiamento/;64894;57925;271,55;56185;74,90%;86,54%;0,00
/innovazione/tecnologia/che-cose-e-come-funziona-lo-spoofing-una-delle-frodi-piu-usate-per-svuotare-i-conti-correnti/;64715;60263;258,48;59341;71,86%;90,09%;0,00
/innovazione/tecnologia/pesce-daprile-2023-immagini-e-gif-divertenti-per-gli-scherzi-del-primo-aprile/;64379;55583;237,81;55249;55,38%;85,86%;0,00
/innovazione/scienze/eritema-anche-con-crema-solare-a-protezione-50-dermatologa-spiega-a-fanpage-it-come-possibile/;64371;59447;324,24;57359;70,68%;90,16%;0,00
/innovazione/scienze/perche-il-vino-rosso-fa-venire-il-mal-di-testa-svelato-il-mistero-millenario/;64325;59463;264,25;58508;37,69%;90,75%;0,00
/innovazione/scienze/cose-la-tirzepatide-il-nuovo-farmaco-piu-efficace-di-ozempic-per-perdere-peso/;64235;59044;311,67;58177;65,53%;90,01%;0,00
/innovazione/tecnologia/lintelligenza-artificiale-immagina-la-festa-per-lo-scudetto-del-napoli-le-foto-sono-impressionanti/;63950;54979;159,01;54067;55,54%;84,11%;0,00
/innovazione/scienze/un-buco-nero-si-muove-velocissimo-nello-spazio-gli-esperti-mai-visto-niente-di-simile/;63765;57779;313,78;57080;54,06%;89,22%;0,00
/innovazione/tecnologia/whatsapp-puo-ascoltarci-mentre-dormiamo/;63358;57673;299,40;56463;59,29%;88,61%;0,00
/innovazione/scienze/no-i-cervi-non-hanno-le-corna-e-quando-volete-parlare-di-tradimento-usate-un-altro-animale/;63053;58657;272,38;58050;74,23%;91,78%;0,00
/innovazione/tecnologia/quali-sono-i-dati-che-pornhub-raccoglie-su-di-te-mentre-ti-masturbi/;62907;59874;326,15;58151;43,94%;92,37%;0,00
/innovazione/scienze/cose-el-nino-quando-arriva-e-di-quanto-aumenteranno-le-temperature-in-italia/;61906;58803;361,95;57910;49,66%;93,93%;0,00
/innovazione/tecnologia/cosa-sono-e-quanto-costano-i-kit-antigrandine/;61829;57253;285,01;56880;62,70%;91,66%;0,00
/innovazione/scienze/benedetto-xvi-forse-sottoposto-a-tanatoprassi-incompleta-esperto-spiega-la-tecnica-a-fanpage-it/;61096;52110;192,59;51316;72,73%;83,69%;0,00
/innovazione/OLD_tech.fanpage.it/il-significato-dei-cuori-colorati-su-whatsapp/;60995;55825;371,63;55634;36,99%;91,14%;0,00
/innovazione/scienze/misteriosa-epidemia-di-diarrea-grave-nel-regno-unito-casi-aumentati-del-500-in-una-settimana/;60790;55824;281,26;54487;68,27%;89,35%;0,00
/innovazione/scienze/campi-flegrei-mario-tozzi-a-fanpage-it-sbagliato-costruirci-ospedali-e-favorire-flussi-abitativi/;60700;55811;442,70;55143;74,83%;89,96%;0,00
/innovazione/scienze/elon-musk-testera-i-suoi-chip-neuralink-nel-cervello-umano-a-cosa-serve-e-come-funziona-limpianto/;60552;55965;365,02;54541;61,88%;89,92%;0,00
/innovazione/scienze/catastrofe-nello-spazio-due-pianeti-si-sono-scontrati-e-distruggendosi-hanno-oscurato-una-stella/;60543;56116;267,93;54657;71,31%;89,42%;0,00
/innovazione/tecnologia/libero-mail-e-virgilio-ancora-in-down-oggi-17-giugno-quando-tornera-a-funzionare-la-posta-elettronica/;60451;56342;347,22;55701;49,21%;91,51%;0,00
/innovazione/scienze/tempesta-solare-cannibale-sta-per-colpire-la-terra-cose-e-quali-sono-i-rischi/;60390;54989;236,65;49523;40,44%;85,79%;0,00
/innovazione/scienze/trovato-il-relitto-di-un-sottomarino-usa-in-eterna-pattuglia-fu-affondato-quasi-80-anni-fa/;60312;53871;284,59;52977;72,88%;87,44%;0,00
/innovazione/scienze/cose-unoperazione-a-cuore-aperto-a-cui-e-stata-sottoposta-enrica-bonaccorti-e-come-si-svolge/;60268;53546;350,05;53106;67,25%;87,09%;0,00
/innovazione/scienze/il-mistero-delle-sfere-di-pietra-preistoriche-nessuno-riesce-a-capire-a-cosa-servono/;60268;53672;293,66;52689;65,37%;87,14%;0,00
/innovazione/tecnologia/netflix-cambia-le-tariffe-in-italia-chi-e-fuori-dal-nucleo-domestico-deve-pagare-di-piu/;59992;54466;204,21;53625;37,83%;88,35%;0,00
/innovazione/tecnologia/cosa-sono-i-missili-del-popolo-larma-della-controffensiva-ucraina-costruita-nel-giardino-di-casa/;59894;54713;436,91;54150;64,28%;89,78%;0,00
/innovazione/scienze/tutto-quello-che-dovete-fare-quando-incontrate-un-orso-in-italia/;59432;53636;291,37;52350;57,79%;87,55%;0,00
/innovazione/tecnologia/cristiano-ronaldo-nei-guai-per-7-figurine-vogliamo-un-risarcimento-da-un-1-miliardo-di-dollari/;59346;55930;246,86;55329;72,47%;93,06%;0,00
/innovazione/scienze/il-mistero-dei-vermi-che-piovono-dal-cielo-cosa-sta-accadendo-per-le-strade-di-pechino/;59324;53995;142,65;53599;62,78%;90,35%;0,00
/innovazione/tecnologia/lultimo-video-di-danny-lazzarin-e-una-delle-lezioni-migliori-sui-confini-dei-social/;59274;54691;436,68;54095;47,45%;91,40%;0,00
/innovazione/scienze/ce-un-ristorante-degli-ordini-sbagliati-dove-non-ricevi-cio-che-chiedi-il-motivo-e-meraviglioso/;59120;54676;257,55;53589;73,14%;90,81%;0,00
/innovazione/tecnologia/chi-sono-i-mattonisti-la-rete-di-persone-da-cui-partono-gli-attacchi-a-gino-cecchettin/;58775;53267;312,21;52731;72,68%;89,31%;0,00
/innovazione/scienze/una-kilonova-nella-via-lattea-puo-annientare-la-vita-sulla-terra-cose-e-a-quali-distanze-e-letale/;58696;52859;273,27;52087;67,68%;86,58%;0,00
/innovazione/scienze/questo-e-pat-il-topo-piu-vecchio-del-mondo-ecco-quanti-anni-ha/;58440;53351;169,91;52689;78,90%;89,35%;0,00
/innovazione/scienze/cose-la-schiuma-che-vediamo-in-mare-e-perche-non-sempre-e-inquinamento/;58221;54359;291,13;53992;68,09%;92,77%;0,00
/innovazione/scienze/la-cannabis-resta-nel-nostro-corpo-per-centinaia-di-anni-lo-dimostra-uno-studio-italiano/;58221;53473;284,73;52742;68,96%;89,47%;0,00
/innovazione/tecnologia/il-giallo-sulla-regola-dei-31-giorni-di-netflix-pubblicato-per-sbaglio-un-modo-per-aggirare-il-blocco-sugli-account/;58134;53632;284,62;52105;65,49%;89,64%;0,00
/innovazione/;57869;39974;71,02;34800;36,13%;37,54%;0,00
/innovazione/scienze/qual-e-la-malattia-di-indi-gregory-e-perche-e-stato-disposto-lo-stop-ai-supporti-vitali/;57765;53497;383,29;53114;66,28%;90,57%;0,00
/innovazione/scienze/depressione-in-aumento-tra-i-giovani-maj-effetto-anche-delluso-improprio-dei-social/;57760;53153;293,86;52984;81,75%;91,43%;0,00
/innovazione/tecnologia/whatsapp-lancia-i-videomessaggi-in-italia-come-inviarli-dallapp/;57679;51384;348,76;51024;45,16%;87,65%;0,00
/innovazione/tecnologia/whatsapp-facebook-e-instagram-sono-in-down-cosa-sta-succedendo/;57665;53765;230,67;53278;62,45%;91,83%;0,00
/innovazione/tecnologia/richard-branson-vende-tutto-cosi-finisce-il-viaggio-del-miliardario-che-voleva-diventare-astronauta/;57408;54215;315,79;53020;68,21%;92,02%;0,00
/innovazione/scienze/questa-balena-grigia-ha-iniziato-a-chiedere-aiuto-agli-umani-per-farsi-togliere-i-parassiti/;57218;49696;219,92;49224;62,47%;85,66%;0,00
/innovazione/scienze/luna-piena-oggi-3-luglio-2023-a-che-ora-vedere-la-superluna-del-cervo-e-perche-si-chiama-cosi/;57144;52028;379,92;51573;55,48%;90,23%;0,00
/innovazione/tecnologia/un-plotone-di-delfini-soldato-addestrati-dalla-russia-potrebbe-essere-riuscito-a-fuggire-in-mare/;56923;52718;304,74;51642;75,84%;90,01%;0,00
/innovazione/scienze/il-sangue-delle-donne-incinte-contaminato-da-sostanze-chimiche-per-sempre-pfas-nel-97-dei-campioni/;56703;51660;252,35;50552;70,01%;88,85%;0,00
/innovazione/tecnologia/abbiamo-chiesto-allillustratrice-di-harry-potter-perche-ce-un-topo-gigante-nella-prima-copertina/;56514;52516;308,97;51795;48,50%;91,43%;0,00
/innovazione/tecnologia/morto-michele-naspi-rossiniello-tiktoker-di-foggia-il-suo-ultimo-video-in-questo-periodo-voglio-essere-felice/;56293;52172;188,66;51850;60,96%;91,71%;0,00
/innovazione/tecnologia/come-capire-se-il-tuo-account-gmail-verra-eliminato-a-dicembre/;56031;52351;248,43;51715;66,95%;92,24%;0,00
/innovazione/tecnologia/santa-lucia-2023-immagini-e-gif-da-scaricare-per-gli-auguri-del-13-dicembre/;56015;46205;178,32;45142;53,61%;80,97%;0,00
/innovazione/scienze/ragazzo-riceve-diagnosi-di-probabile-alzheimer-a-soli-19-anni-e-il-caso-noto-piu-precoce/;55699;49844;176,33;48839;77,03%;86,74%;0,00
/innovazione/scienze/cancro-al-polmone-farmaco-abbatte-rischio-metastasi-pazienti-liberi-da-malattia-per-anni/;55607;50251;196,93;49200;79,37%;88,74%;0,00
/innovazione/tecnologia/autonomia-e-sicurezza-del-sottomarino-disperso-nellatlantico-quanto-puo-sopravvivere-lequipaggio/;55338;49357;368,64;46988;45,13%;83,85%;0,00
/innovazione/scienze/cancro-test-del-sangue-rileva-oltre-50-tumori-con-una-precisione-del-75-come-funziona/;55300;51377;296,93;50085;68,79%;90,78%;0,00
/innovazione/scienze/emerge-alla-luce-del-sole-dopo-100-giorni-vissuti-sottacqua-il-record-di-joseph-dituri/;55147;50636;284,67;49611;66,47%;90,06%;0,00
/innovazione/tecnologia/come-non-risultare-online-su-whatsapp-e-nascondersi-quando-si-e-connessi/;55140;50211;276,17;49762;66,35%;89,77%;0,00
/innovazione/tecnologia/quali-dati-si-possono-estrarre-dallo-smartphone-di-leonardo-la-russa-senza-la-scheda-sim/;54358;48136;268,33;47645;68,15%;87,75%;0,00
/innovazione/scienze/covid-cose-la-nuova-variante-pirola-e-perche-i-contagi-aumentano/;53764;50336;359,46;49721;43,15%;91,40%;0,00
/innovazione/tecnologia/da-novembre-instagram-e-facebook-a-pagamento-arrivano-in-europa-quanto-costeranno/p1/;53697;51484;152,35;51437;55,62%;95,70%;0,00
/innovazione/scienze/hai-visto-due-luci-intense-nel-cielo-sono-giove-e-venere-che-danno-spettacolo-non-perderli-stasera/;53450;45334;272,08;44707;48,83%;83,12%;0,00
/innovazione/tecnologia/il-fallimento-di-richard-branson-il-miliardario-che-voleva-cambiare-i-viaggi-nello-spazio/;53309;50468;313,68;49388;74,33%;92,04%;0,00
/innovazione/scienze/equinozio-di-primavera-2023-cose-quando-cade-e-perche-non-e-sempre-il-21-marzo/;52939;48667;370,00;48519;46,97%;91,46%;0,00
/innovazione/scienze/acceso-il-piu-grande-parco-eolico-offshore-al-mondo-un-giro-di-pala-alimenta-una-casa-per-2-giorni/;52624;48112;217,20;47589;77,23%;89,64%;0,00
/innovazione/tecnologia/tutti-i-lavori-che-non-verranno-rubati-dallintelligenza-artificiale-a-partire-dagli-idraulici/;52590;47815;287,47;45348;60,50%;86,17%;0,00
/innovazione/scienze/laustralia-uccidera-16-000-cavalli-selvatici-dal-cielo-con-cecchini-appostati-sugli-elicotteri/;52470;47321;232,35;46921;75,30%;88,59%;0,00
/innovazione/scienze/covid-e-influenza-in-italia-picchi-attesi-tra-natale-e-capodanno-i-sintomi-delle-diverse-infezioni/;52271;45367;196,15;45034;47,34%;85,28%;0,00
/innovazione/tecnologia/fenomeno-mandrake-a-38-anni-ho-lasciato-il-posto-fisso-per-puntare-su-tiktok-al-sud-non-e-una-scelta-facile/;51324;47994;307,68;47284;57,43%;91,98%;0,00
/innovazione/tecnologia/threads-e-arrivata-in-italia-cose-e-come-scaricare-la-nuova-app-di-meta-che-sfida-x/;51308;47886;411,15;46882;38,62%;91,61%;0,00
/innovazione/tecnologia/libero-mail-torna-a-funzionare-cosa-succede-alle-vecchie-mail-e-come-effettuare-il-login/;51232;47468;251,83;44991;48,10%;89,22%;0,00
/innovazione/tecnologia/cosa-ce-dietro-chatgpt-le-storie-dei-lavoratori-kenioti-pagati-due-dollari-allora-per-guardare-tutto-il-male-del-web/;51215;45694;242,07;44526;72,14%;86,04%;0,00
/innovazione/scienze/allarmi-continui-sulla-vespa-orientalis-esperto-pazzia-collettiva-perso-contatto-con-la-natura/;50658;46585;314,71;45968;60,22%;89,68%;0,00
/innovazione/scienze/streptococco-a-nei-bambini-quali-sono-i-sintomi-e-come-riconoscere-linfezione/;50444;47260;299,16;46876;72,54%;92,98%;0,00
/innovazione/tecnologia/steven-basalari-perche-il-tiktoker-italiano-promette-di-regalare-10-000-euro-a-chiunque-lo-convinca/;50435;47952;234,39;47265;72,93%;93,88%;0,00
/innovazione/scienze/cose-la-setticemia-o-sepsi-sintomi-cause-e-come-si-cura-la-condizione-che-ha-colpito-nina-moric/;50086;45940;219,71;45017;79,69%;89,88%;0,00
/innovazione/tecnologia/lagcom-dichiara-guerra-al-pezzotto-capitaino-le-partite-pirata-saranno-oscurate-in-30-minuti/;49741;46152;222,37;45669;63,09%;91,80%;0,00
/innovazione/tecnologia/la-clinica-dove-si-curava-matteo-messina-denaro-e-sommersa-da-recensioni-negative-venduti-a-un-latitante/;49467;44706;196,46;44465;73,72%;89,73%;0,00
/innovazione/tecnologia/svelato-il-mistero-della-starna-sfera-sulle-spiagge-giapponesi-non-e-un-ufo-e-nemmeno-goku/;49389;47503;177,05;46348;54,53%;94,75%;0,00
/innovazione/tecnologia/sei-indagato-per-pornografia-abbiamo-risposto-alla-truffa-via-mail-con-il-logo-dei-carabinieri-cosa-e-successo-dopo/;49267;43013;178,62;41555;69,64%;85,19%;0,00
/innovazione/tecnologia/mark-zuckerberg-in-ospedale-la-sua-carriera-come-lottatore-di-mma-non-sta-andando-benissimo/;49145;46410;227,74;45881;68,29%;92,36%;0,00
/innovazione/scienze/captati-nello-spazio-i-raggi-gamma-piu-potenti-di-sempre-se-colpissero-la-terra-ci-annienterebbero/;49023;44753;317,34;43596;68,47%;87,41%;0,00
